Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","226","Guinée équatoriale","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1450.694","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","226","Guinée équatoriale","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","766.354","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","226","Guinée équatoriale","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","684.34","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","226","Guinée équatoriale","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","359.435","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","226","Guinée équatoriale","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","908.254","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","624","Guinée-Bissau","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1879.826","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","624","Guinée-Bissau","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","926.027","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","624","Guinée-Bissau","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","953.8","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","624","Guinée-Bissau","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","1061.947","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","624","Guinée-Bissau","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","799.336","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","328","Guyana","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","763.252","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","328","Guyana","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","373.282","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","328","Guyana","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","389.97","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","328","Guyana","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","571.434","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","328","Guyana","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","206.425","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","254","Guyane française","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","269.353","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","254","Guyane française","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","133.952","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","254","Guyane française","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","135.4","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","254","Guyane française","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","42.29","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","254","Guyane française","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","240.441","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","332","Haïti","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","10863.543","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","332","Haïti","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","5391.671","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","332","Haïti","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","5471.873","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","332","Haïti","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","5013.421","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","332","Haïti","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","5967.808","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","340","Honduras","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","9626.842","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","340","Honduras","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","4865.783","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","340","Honduras","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","4761.059","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","340","Honduras","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","4034.31","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","340","Honduras","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","5230.757","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","348","Hongrie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","9788.941","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","348","Hongrie","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","4673.776","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","348","Hongrie","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","5115.164","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","348","Hongrie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","2813.212","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","348","Hongrie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","6908.347","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","833","Île de Man","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","83.58","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","833","Île de Man","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","41.407","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","833","Île de Man","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","42.173","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","833","Île de Man","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","40.072","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","833","Île de Man","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","44.215","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","830","Îles Anglo-Normandes","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","114.209","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","830","Îles Anglo-Normandes","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","51.105","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","136","Îles Caïmanes","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","63.581","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","136","Îles Caïmanes","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","31.954","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","136","Îles Caïmanes","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","31.627","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","136","Îles Caïmanes","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","136","Îles Caïmanes","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","61.559","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","184","Îles Cook","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","17.395","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","184","Îles Cook","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","8.415","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","184","Îles Cook","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","8.98","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","184","Îles Cook","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","4.374","X","Ciffre de sources internationales",""
